Year,State,County,Measurement,Unit,Value
1990,MINNESOTA,KITTSON,Area Harvested,Hectares,9226.8408
1990,MINNESOTA,KITTSON,Production,Tonnes,305000
1990,MINNESOTA,KITTSON,Yield,kg / ha,33112.0968
1990,MINNESOTA,MARSHALL,Area Harvested,Hectares,10319.493
1990,MINNESOTA,MARSHALL,Production,Tonnes,328000
1990,MINNESOTA,MARSHALL,Yield,kg / ha,31876.5708
1990,MINNESOTA,NORMAN,Area Harvested,Hectares,13071.3578
1990,MINNESOTA,NORMAN,Production,Tonnes,521500
1990,MINNESOTA,NORMAN,Yield,kg / ha,39783.9372
1990,MINNESOTA,POLK,Area Harvested,Hectares,41723.1266
1990,MINNESOTA,POLK,Production,Tonnes,1163000
1990,MINNESOTA,POLK,Yield,kg / ha,27922.8876
1990,MINNESOTA,REDWOOD,Area Harvested,Hectares,647.4976
1990,MINNESOTA,REDWOOD,Production,Tonnes,25500
1990,MINNESOTA,REDWOOD,Yield,kg / ha,39289.7268
1990,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,10886.0534
1990,MINNESOTA,CHIPPEWA,Production,Tonnes,512500
1990,MINNESOTA,CHIPPEWA,Yield,kg / ha,47197.0932
1990,MINNESOTA,GRANT,Area Harvested,Hectares,2954.2078
1990,MINNESOTA,GRANT,Production,Tonnes,146000
1990,MINNESOTA,GRANT,Yield,kg / ha,49421.04
1990,MINNESOTA,OTTER TAIL,Area Harvested,Hectares,445.1546
1990,MINNESOTA,OTTER TAIL,Production,Tonnes,21500
1990,MINNESOTA,OTTER TAIL,Yield,kg / ha,48185.514
1990,MINNESOTA,SWIFT,Area Harvested,Hectares,2387.6474
1990,MINNESOTA,SWIFT,Production,Tonnes,112500
1990,MINNESOTA,SWIFT,Yield,kg / ha,47197.0932
1990,MINNESOTA,TRAVERSE,Area Harvested,Hectares,2468.5846
1990,MINNESOTA,TRAVERSE,Production,Tonnes,1e+05
1990,MINNESOTA,TRAVERSE,Yield,kg / ha,40525.2528
1990,MINNESOTA,WILKIN,Area Harvested,Hectares,11371.6766
1990,MINNESOTA,WILKIN,Production,Tonnes,471500
1990,MINNESOTA,WILKIN,Yield,kg / ha,41513.6736
1990,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,768.9034
1990,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,35000
1990,MINNESOTA,YELLOW MEDICINE,Yield,kg / ha,45467.3568
1990,MONTANA,DAWSON,Area Harvested,Hectares,1432.58844
1990,MONTANA,DAWSON,Production,Tonnes,80000
1990,MONTANA,DAWSON,Yield,kg / ha,55845.7752
1990,MONTANA,RICHLAND,Area Harvested,Hectares,6644.94412
1990,MONTANA,RICHLAND,Production,Tonnes,379600
1990,MONTANA,RICHLAND,Yield,kg / ha,57081.3012
1990,MONTANA,ROOSEVELT,Area Harvested,Hectares,319.70194
1990,MONTANA,ROOSEVELT,Production,Tonnes,11600
1990,MONTANA,ROOSEVELT,Yield,kg / ha,36324.4644
1990,MONTANA,SHERIDAN,Area Harvested,Hectares,52.60918
1990,MONTANA,SHERIDAN,Production,Tonnes,1000
1990,MONTANA,SHERIDAN,Yield,kg / ha,19027.1004
1990,MONTANA,BIG HORN,Area Harvested,Hectares,3075.6136
1990,MONTANA,BIG HORN,Production,Tonnes,167600
1990,MONTANA,BIG HORN,Yield,kg / ha,54610.2492
1990,MONTANA,CARBON,Area Harvested,Hectares,2800.42712
1990,MONTANA,CARBON,Production,Tonnes,153400
1990,MONTANA,CARBON,Yield,kg / ha,54857.3544
1990,MONTANA,STILLWATER,Area Harvested,Hectares,307.56136
1990,MONTANA,STILLWATER,Production,Tonnes,14300
1990,MONTANA,STILLWATER,Yield,kg / ha,46455.7776
1990,MONTANA,TREASURE,Area Harvested,Hectares,1679.4469
1990,MONTANA,TREASURE,Production,Tonnes,96800
1990,MONTANA,TREASURE,Yield,kg / ha,57575.5116
1990,MONTANA,YELLOWSTONE,Area Harvested,Hectares,3727.15806
1990,MONTANA,YELLOWSTONE,Production,Tonnes,214100
1990,MONTANA,YELLOWSTONE,Yield,kg / ha,57328.4064
1990,MONTANA,CUSTER,Area Harvested,Hectares,388.49856
1990,MONTANA,CUSTER,Production,Tonnes,21100
1990,MONTANA,CUSTER,Yield,kg / ha,54363.144
1990,MONTANA,PRAIRIE,Area Harvested,Hectares,1072.4179
1990,MONTANA,PRAIRIE,Production,Tonnes,58600
1990,MONTANA,PRAIRIE,Yield,kg / ha,54610.2492
1990,MONTANA,ROSEBUD,Area Harvested,Hectares,797.23142
1990,MONTANA,ROSEBUD,Production,Tonnes,41900
1990,MONTANA,ROSEBUD,Yield,kg / ha,52633.4076
1990,NEBRASKA,BANNER,Area Harvested,Hectares,530.13866
1990,NEBRASKA,BANNER,Production,Tonnes,24000
1990,NEBRASKA,BANNER,Yield,kg / ha,45220.2516
1990,NEBRASKA,BOX BUTTE,Area Harvested,Hectares,8397.2345
1990,NEBRASKA,BOX BUTTE,Production,Tonnes,397620
1990,NEBRASKA,BOX BUTTE,Yield,kg / ha,47444.1984
1990,NEBRASKA,CHEYENNE,Area Harvested,Hectares,744.62224
1990,NEBRASKA,CHEYENNE,Production,Tonnes,34660
1990,NEBRASKA,CHEYENNE,Yield,kg / ha,46455.7776
1990,NEBRASKA,MORRILL,Area Harvested,Hectares,3423.64356
1990,NEBRASKA,MORRILL,Production,Tonnes,169550
1990,NEBRASKA,MORRILL,Yield,kg / ha,49421.04
1990,NEBRASKA,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,202.343
1990,NEBRASKA,OTHER (COMBINED) COUNTIES,Production,Tonnes,9330
1990,NEBRASKA,OTHER (COMBINED) COUNTIES,Yield,kg / ha,46208.6724
1990,NEBRASKA,SCOTTS BLUFF,Area Harvested,Hectares,14321.83754
1990,NEBRASKA,SCOTTS BLUFF,Production,Tonnes,794070
1990,NEBRASKA,SCOTTS BLUFF,Yield,kg / ha,55351.5648
1990,NEBRASKA,SIOUX,Area Harvested,Hectares,1112.8865
1990,NEBRASKA,SIOUX,Production,Tonnes,61770
1990,NEBRASKA,SIOUX,Yield,kg / ha,55598.67
1990,NEW MEXICO,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,364.2174
1990,NEW MEXICO,OTHER (COMBINED) COUNTIES,Production,Tonnes,18000
1990,NEW MEXICO,OTHER (COMBINED) COUNTIES,Yield,kg / ha,49421.04
1990,NORTH DAKOTA,CASS,Area Harvested,Hectares,8215.1258
1990,NORTH DAKOTA,CASS,Production,Tonnes,310200
1990,NORTH DAKOTA,CASS,Yield,kg / ha,37807.0956
1990,NORTH DAKOTA,TRAILL,Area Harvested,Hectares,14568.696
1990,NORTH DAKOTA,TRAILL,Production,Tonnes,497100
1990,NORTH DAKOTA,TRAILL,Yield,kg / ha,34100.5176
1990,NORTH DAKOTA,GRAND FORKS,Area Harvested,Hectares,6717.7876
1990,NORTH DAKOTA,GRAND FORKS,Production,Tonnes,242200
1990,NORTH DAKOTA,GRAND FORKS,Yield,kg / ha,36077.3592
1990,NORTH DAKOTA,PEMBINA,Area Harvested,Hectares,19748.6768
1990,NORTH DAKOTA,PEMBINA,Production,Tonnes,643100
1990,NORTH DAKOTA,PEMBINA,Yield,kg / ha,32617.8864
1990,NORTH DAKOTA,WALSH,Area Harvested,Hectares,14325.8844
1990,NORTH DAKOTA,WALSH,Production,Tonnes,437500
1990,NORTH DAKOTA,WALSH,Yield,kg / ha,30641.0448
1990,NORTH DAKOTA,WILLIAMS,Area Harvested,Hectares,1740.1498
1990,NORTH DAKOTA,WILLIAMS,Production,Tonnes,80900
1990,NORTH DAKOTA,WILLIAMS,Yield,kg / ha,46455.7776
1990,NORTH DAKOTA,RICHLAND,Area Harvested,Hectares,9226.8408
1990,NORTH DAKOTA,RICHLAND,Production,Tonnes,356200
1990,NORTH DAKOTA,RICHLAND,Yield,kg / ha,38548.4112
1990,NORTH DAKOTA,MCKENZIE,Area Harvested,Hectares,3642.174
1990,NORTH DAKOTA,MCKENZIE,Production,Tonnes,214800
1990,NORTH DAKOTA,MCKENZIE,Yield,kg / ha,59058.1428
1990,OHIO,ERIE,Area Harvested,Hectares,554.41982
1990,OHIO,ERIE,Production,Tonnes,33000
1990,OHIO,ERIE,Yield,kg / ha,59552.3532
1990,OHIO,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,178.06184
1990,OHIO,OTHER (COMBINED) COUNTIES,Production,Tonnes,9100
1990,OHIO,OTHER (COMBINED) COUNTIES,Yield,kg / ha,51150.7764
1990,OHIO,OTTAWA,Area Harvested,Hectares,663.68504
1990,OHIO,OTTAWA,Production,Tonnes,31600
1990,OHIO,OTTAWA,Yield,kg / ha,47691.3036
1990,OHIO,SANDUSKY,Area Harvested,Hectares,3399.3624
1990,OHIO,SANDUSKY,Production,Tonnes,158600
1990,OHIO,SANDUSKY,Yield,kg / ha,46702.8828
1990,OHIO,SENECA,Area Harvested,Hectares,1375.9324
1990,OHIO,SENECA,Production,Tonnes,63000
1990,OHIO,SENECA,Yield,kg / ha,45714.462
1990,OHIO,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,509.90436
1990,OHIO,OTHER (COMBINED) COUNTIES,Production,Tonnes,20200
1990,OHIO,OTHER (COMBINED) COUNTIES,Yield,kg / ha,39536.832
1990,OHIO,PUTNAM,Area Harvested,Hectares,449.20146
1990,OHIO,PUTNAM,Production,Tonnes,17100
1990,OHIO,PUTNAM,Yield,kg / ha,38054.2008
1990,OHIO,WOOD,Area Harvested,Hectares,574.65412
1990,OHIO,WOOD,Production,Tonnes,19900
1990,OHIO,WOOD,Yield,kg / ha,34594.728
1990,OHIO,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,64.74976
1990,OHIO,OTHER (COMBINED) COUNTIES,Production,Tonnes,2500
1990,OHIO,OTHER (COMBINED) COUNTIES,Yield,kg / ha,38548.4112
1990,OREGON,KLAMATH,Area Harvested,Hectares,161.8744
1990,OREGON,KLAMATH,Production,Tonnes,7200
1990,OREGON,KLAMATH,Yield,kg / ha,44478.936
1990,OREGON,MALHEUR,Area Harvested,Hectares,6596.3818
1990,OREGON,MALHEUR,Production,Tonnes,480800
1990,OREGON,MALHEUR,Yield,kg / ha,72896.034
1990,TEXAS,CASTRO,Area Harvested,Hectares,6110.7586
1990,TEXAS,CASTRO,Production,Tonnes,367700
1990,TEXAS,CASTRO,Yield,kg / ha,60293.6688
1990,TEXAS,DEAF SMITH,Area Harvested,Hectares,6596.3818
1990,TEXAS,DEAF SMITH,Production,Tonnes,390800
1990,TEXAS,DEAF SMITH,Yield,kg / ha,59305.248
1990,TEXAS,HALE,Area Harvested,Hectares,404.686
1990,TEXAS,HALE,Production,Tonnes,33700
1990,TEXAS,HALE,Yield,kg / ha,83274.4524
1990,TEXAS,OTHER (COMBINED) COUNTIES,Area Harvested,Hectares,445.1546
1990,TEXAS,OTHER (COMBINED) COUNTIES,Production,Tonnes,23100
1990,TEXAS,OTHER (COMBINED) COUNTIES,Yield,kg / ha,51892.092
1990,TEXAS,PARMER,Area Harvested,Hectares,1740.1498
1990,TEXAS,PARMER,Production,Tonnes,112500
1990,TEXAS,PARMER,Yield,kg / ha,64741.5624
1990,TEXAS,SWISHER,Area Harvested,Hectares,1173.5894
1990,TEXAS,SWISHER,Production,Tonnes,84000
1990,TEXAS,SWISHER,Yield,kg / ha,71660.508
1990,WYOMING,BIG HORN,Area Harvested,Hectares,5908.4156
1990,WYOMING,BIG HORN,Production,Tonnes,275100
1990,WYOMING,BIG HORN,Yield,kg / ha,46455.7776
1990,WYOMING,FREMONT,Area Harvested,Hectares,1076.46476
1990,WYOMING,FREMONT,Production,Tonnes,53700
1990,WYOMING,FREMONT,Yield,kg / ha,49915.2504
1990,WYOMING,PARK,Area Harvested,Hectares,6551.86634
1990,WYOMING,PARK,Production,Tonnes,353600
1990,WYOMING,PARK,Yield,kg / ha,53868.9336
1990,WYOMING,WASHAKIE,Area Harvested,Hectares,4666.02958
1990,WYOMING,WASHAKIE,Production,Tonnes,239100
1990,WYOMING,WASHAKIE,Yield,kg / ha,51150.7764
1990,WYOMING,GOSHEN,Area Harvested,Hectares,5989.3528
1990,WYOMING,GOSHEN,Production,Tonnes,310800
1990,WYOMING,GOSHEN,Yield,kg / ha,51892.092
1990,WYOMING,LARAMIE,Area Harvested,Hectares,206.38986
1990,WYOMING,LARAMIE,Production,Tonnes,6900
1990,WYOMING,LARAMIE,Yield,kg / ha,33359.202
1990,WYOMING,PLATTE,Area Harvested,Hectares,1351.65124
1990,WYOMING,PLATTE,Production,Tonnes,64600
1990,WYOMING,PLATTE,Yield,kg / ha,47691.3036
1989,CALIFORNIA,MONTEREY,Area Harvested,Hectares,1133.1208
1989,CALIFORNIA,MONTEREY,Production,Tonnes,110000
1989,CALIFORNIA,MONTEREY,Yield,kg / ha,97112.3436
1989,CALIFORNIA,BUTTE,Area Harvested,Hectares,930.7778
1989,CALIFORNIA,BUTTE,Production,Tonnes,65000
1989,CALIFORNIA,BUTTE,Yield,kg / ha,69930.7716
1989,CALIFORNIA,COLUSA,Area Harvested,Hectares,4006.3914
1989,CALIFORNIA,COLUSA,Production,Tonnes,230000
1989,CALIFORNIA,COLUSA,Yield,kg / ha,57328.4064
1989,CALIFORNIA,GLENN,Area Harvested,Hectares,3601.7054
1989,CALIFORNIA,GLENN,Production,Tonnes,280000
1989,CALIFORNIA,GLENN,Yield,kg / ha,77838.138
1989,CALIFORNIA,SACRAMENTO,Area Harvested,Hectares,1416.401
1989,CALIFORNIA,SACRAMENTO,Production,Tonnes,90000
1989,CALIFORNIA,SACRAMENTO,Yield,kg / ha,63506.0364
1989,CALIFORNIA,SOLANO,Area Harvested,Hectares,4168.2658
1989,CALIFORNIA,SOLANO,Production,Tonnes,260000
1989,CALIFORNIA,SOLANO,Yield,kg / ha,62270.5104
1989,CALIFORNIA,SUTTER,Area Harvested,Hectares,1740.1498
1989,CALIFORNIA,SUTTER,Production,Tonnes,95000
1989,CALIFORNIA,SUTTER,Yield,kg / ha,54610.2492
1989,CALIFORNIA,YOLO,Area Harvested,Hectares,3399.3624
1989,CALIFORNIA,YOLO,Production,Tonnes,190000
1989,CALIFORNIA,YOLO,Yield,kg / ha,55845.7752
1989,CALIFORNIA,FRESNO,Area Harvested,Hectares,8903.092
1989,CALIFORNIA,FRESNO,Production,Tonnes,670000
1989,CALIFORNIA,FRESNO,Yield,kg / ha,75367.086
1989,CALIFORNIA,KERN,Area Harvested,Hectares,5706.0726
1989,CALIFORNIA,KERN,Production,Tonnes,370000
1989,CALIFORNIA,KERN,Yield,kg / ha,64741.5624
1989,CALIFORNIA,KINGS,Area Harvested,Hectares,890.3092
1989,CALIFORNIA,KINGS,Production,Tonnes,44000
1989,CALIFORNIA,KINGS,Yield,kg / ha,49421.04
1989,CALIFORNIA,MADERA,Area Harvested,Hectares,1416.401
1989,CALIFORNIA,MADERA,Production,Tonnes,105000
1989,CALIFORNIA,MADERA,Yield,kg / ha,74131.56
1989,CALIFORNIA,MERCED,Area Harvested,Hectares,6596.3818
1989,CALIFORNIA,MERCED,Production,Tonnes,470000
1989,CALIFORNIA,MERCED,Yield,kg / ha,71166.2976
1989,CALIFORNIA,SAN JOAQUIN,Area Harvested,Hectares,10926.522
1989,CALIFORNIA,SAN JOAQUIN,Production,Tonnes,720000
1989,CALIFORNIA,SAN JOAQUIN,Yield,kg / ha,65977.0884
1989,CALIFORNIA,STANISLAUS,Area Harvested,Hectares,647.4976
1989,CALIFORNIA,STANISLAUS,Production,Tonnes,55000
1989,CALIFORNIA,STANISLAUS,Yield,kg / ha,85004.1888
1989,CALIFORNIA,TULARE,Area Harvested,Hectares,1335.4638
1989,CALIFORNIA,TULARE,Production,Tonnes,105000
1989,CALIFORNIA,TULARE,Yield,kg / ha,78579.4536
1989,CALIFORNIA,IMPERIAL,Area Harvested,Hectares,10926.522
1989,CALIFORNIA,IMPERIAL,Production,Tonnes,710000
1989,CALIFORNIA,IMPERIAL,Yield,kg / ha,64988.6676
1989,COLORADO,ADAMS,Area Harvested,Hectares,218.53044
1989,COLORADO,ADAMS,Production,Tonnes,11700
1989,COLORADO,ADAMS,Yield,kg / ha,53621.8284
1989,COLORADO,WASHINGTON,Area Harvested,Hectares,206.38986
1989,COLORADO,WASHINGTON,Production,Tonnes,12300
1989,COLORADO,WASHINGTON,Yield,kg / ha,59552.3532
1989,COLORADO,BOULDER,Area Harvested,Hectares,352.07682
1989,COLORADO,BOULDER,Production,Tonnes,19050
1989,COLORADO,BOULDER,Yield,kg / ha,54116.0388
1989,COLORADO,LARIMER,Area Harvested,Hectares,1011.715
1989,COLORADO,LARIMER,Production,Tonnes,53250
1989,COLORADO,LARIMER,Yield,kg / ha,52633.4076
1989,COLORADO,LOGAN,Area Harvested,Hectares,1699.6812
1989,COLORADO,LOGAN,Production,Tonnes,86940
1989,COLORADO,LOGAN,Yield,kg / ha,51150.7764
1989,COLORADO,MORGAN,Area Harvested,Hectares,4006.3914
1989,COLORADO,MORGAN,Production,Tonnes,221760
1989,COLORADO,MORGAN,Yield,kg / ha,55351.5648
1989,COLORADO,WELD,Area Harvested,Hectares,8692.65528
1989,COLORADO,WELD,Production,Tonnes,507000
1989,COLORADO,WELD,Yield,kg / ha,58316.8272
1989,IDAHO,BINGHAM,Area Harvested,Hectares,2670.9276
1989,IDAHO,BINGHAM,Production,Tonnes,144600
1989,IDAHO,BINGHAM,Yield,kg / ha,54116.0388
1989,IDAHO,POWER,Area Harvested,Hectares,3399.3624
1989,IDAHO,POWER,Production,Tonnes,201400
1989,IDAHO,POWER,Yield,kg / ha,59305.248
1989,IDAHO,CASSIA,Area Harvested,Hectares,9995.7442
1989,IDAHO,CASSIA,Production,Tonnes,513000
1989,IDAHO,CASSIA,Yield,kg / ha,51397.8816
1989,IDAHO,GOODING,Area Harvested,Hectares,1335.4638
1989,IDAHO,GOODING,Production,Tonnes,76800
1989,IDAHO,GOODING,Yield,kg / ha,57575.5116
1989,IDAHO,JEROME,Area Harvested,Hectares,3601.7054
1989,IDAHO,JEROME,Production,Tonnes,168000
1989,IDAHO,JEROME,Yield,kg / ha,46702.8828
1989,IDAHO,LINCOLN,Area Harvested,Hectares,1821.087
1989,IDAHO,LINCOLN,Production,Tonnes,89300
1989,IDAHO,LINCOLN,Yield,kg / ha,48926.8296
1989,IDAHO,MINIDOKA,Area Harvested,Hectares,16349.3144
1989,IDAHO,MINIDOKA,Production,Tonnes,820100
1989,IDAHO,MINIDOKA,Yield,kg / ha,50162.3556
1989,IDAHO,TWIN FALLS,Area Harvested,Hectares,6434.5074
1989,IDAHO,TWIN FALLS,Production,Tonnes,342000
1989,IDAHO,TWIN FALLS,Yield,kg / ha,53127.618
1989,IDAHO,ADA,Area Harvested,Hectares,1537.8068
1989,IDAHO,ADA,Production,Tonnes,95900
1989,IDAHO,ADA,Yield,kg / ha,62270.5104
1989,IDAHO,CANYON,Area Harvested,Hectares,12990.4206
1989,IDAHO,CANYON,Production,Tonnes,900600
1989,IDAHO,CANYON,Yield,kg / ha,69436.5612
1989,IDAHO,ELMORE,Area Harvested,Hectares,3358.8938
1989,IDAHO,ELMORE,Production,Tonnes,197400
1989,IDAHO,ELMORE,Yield,kg / ha,58811.0376
1989,IDAHO,GEM,Area Harvested,Hectares,40.4686
1989,IDAHO,GEM,Production,Tonnes,1900
1989,IDAHO,GEM,Yield,kg / ha,46949.988
1989,IDAHO,OWYHEE,Area Harvested,Hectares,5058.575
1989,IDAHO,OWYHEE,Production,Tonnes,277300
1989,IDAHO,OWYHEE,Yield,kg / ha,54857.3544
1989,IDAHO,PAYETTE,Area Harvested,Hectares,1942.4928
1989,IDAHO,PAYETTE,Production,Tonnes,138700
1989,IDAHO,PAYETTE,Yield,kg / ha,71413.4028
1989,IDAHO,WASHINGTON,Area Harvested,Hectares,1092.6522
1989,IDAHO,WASHINGTON,Production,Tonnes,71000
1989,IDAHO,WASHINGTON,Yield,kg / ha,64988.6676
1989,MICHIGAN,GLADWIN,Area Harvested,Hectares,323.7488
1989,MICHIGAN,GLADWIN,Production,Tonnes,10000
1989,MICHIGAN,GLADWIN,Yield,kg / ha,30888.15
1989,MICHIGAN,GRATIOT,Area Harvested,Hectares,6313.1016
1989,MICHIGAN,GRATIOT,Production,Tonnes,255000
1989,MICHIGAN,GRATIOT,Yield,kg / ha,40278.1476
1989,MICHIGAN,ISABELLA,Area Harvested,Hectares,323.7488
1989,MICHIGAN,ISABELLA,Production,Tonnes,10600
1989,MICHIGAN,ISABELLA,Yield,kg / ha,32864.9916
1989,MICHIGAN,MIDLAND,Area Harvested,Hectares,1214.058
1989,MICHIGAN,MIDLAND,Production,Tonnes,42800
1989,MICHIGAN,MIDLAND,Yield,kg / ha,35336.0436
1989,MICHIGAN,MONTCALM,Area Harvested,Hectares,121.4058
1989,MICHIGAN,MONTCALM,Production,Tonnes,5600
1989,MICHIGAN,MONTCALM,Yield,kg / ha,46208.6724
1989,MICHIGAN,ARENAC,Area Harvested,Hectares,1942.4928
1989,MICHIGAN,ARENAC,Production,Tonnes,73000
1989,MICHIGAN,ARENAC,Yield,kg / ha,37559.9904
1989,MICHIGAN,BAY,Area Harvested,Hectares,8619.8118
1989,MICHIGAN,BAY,Production,Tonnes,331000
1989,MICHIGAN,BAY,Yield,kg / ha,38301.306
1989,MICHIGAN,HURON,Area Harvested,Hectares,12423.8602
1989,MICHIGAN,HURON,Production,Tonnes,591000
1989,MICHIGAN,HURON,Yield,kg / ha,47691.3036
1989,MICHIGAN,SAGINAW,Area Harvested,Hectares,7365.2852
1989,MICHIGAN,SAGINAW,Production,Tonnes,316000
1989,MICHIGAN,SAGINAW,Yield,kg / ha,42996.3048
1989,MICHIGAN,SANILAC,Area Harvested,Hectares,5503.7296
1989,MICHIGAN,SANILAC,Production,Tonnes,240000
1989,MICHIGAN,SANILAC,Yield,kg / ha,43490.5152
1989,MICHIGAN,TUSCOLA,Area Harvested,Hectares,14002.1356
1989,MICHIGAN,TUSCOLA,Production,Tonnes,594000
1989,MICHIGAN,TUSCOLA,Yield,kg / ha,42502.0944
1989,MICHIGAN,OGEMAW,Area Harvested,Hectares,40.4686
1989,MICHIGAN,OGEMAW,Production,Tonnes,1100
1989,MICHIGAN,OGEMAW,Yield,kg / ha,27181.572
1989,MICHIGAN,SHIAWASSEE,Area Harvested,Hectares,80.9372
1989,MICHIGAN,SHIAWASSEE,Production,Tonnes,3400
1989,MICHIGAN,SHIAWASSEE,Yield,kg / ha,42007.884
1989,MICHIGAN,LAPEER,Area Harvested,Hectares,60.7029
1989,MICHIGAN,LAPEER,Production,Tonnes,1900
1989,MICHIGAN,LAPEER,Yield,kg / ha,31382.3604
1989,MICHIGAN,LENAWEE,Area Harvested,Hectares,1052.1836
1989,MICHIGAN,LENAWEE,Production,Tonnes,38400
1989,MICHIGAN,LENAWEE,Yield,kg / ha,36571.5696
1989,MICHIGAN,MONROE,Area Harvested,Hectares,829.6063
1989,MICHIGAN,MONROE,Production,Tonnes,29000
1989,MICHIGAN,MONROE,Yield,kg / ha,34841.8332
1989,MICHIGAN,ST CLAIR,Area Harvested,Hectares,485.6232
1989,MICHIGAN,ST CLAIR,Production,Tonnes,22200
1989,MICHIGAN,ST CLAIR,Yield,kg / ha,45714.462
1989,MINNESOTA,KANDIYOHI,Area Harvested,Hectares,2630.459
1989,MINNESOTA,KANDIYOHI,Production,Tonnes,129300
1989,MINNESOTA,KANDIYOHI,Yield,kg / ha,49173.9348
1989,MINNESOTA,MEEKER,Area Harvested,Hectares,566.5604
1989,MINNESOTA,MEEKER,Production,Tonnes,29100
1989,MINNESOTA,MEEKER,Yield,kg / ha,51397.8816
1989,MINNESOTA,RENVILLE,Area Harvested,Hectares,11816.8312
1989,MINNESOTA,RENVILLE,Production,Tonnes,639800
1989,MINNESOTA,RENVILLE,Yield,kg / ha,54116.0388
1989,MINNESOTA,SIBLEY,Area Harvested,Hectares,607.029
1989,MINNESOTA,SIBLEY,Production,Tonnes,34900
1989,MINNESOTA,SIBLEY,Yield,kg / ha,57575.5116
1989,MINNESOTA,CLAY,Area Harvested,Hectares,21084.1406
1989,MINNESOTA,CLAY,Production,Tonnes,877000
1989,MINNESOTA,CLAY,Yield,kg / ha,41513.6736
1989,MINNESOTA,KITTSON,Area Harvested,Hectares,8012.7828
1989,MINNESOTA,KITTSON,Production,Tonnes,301800
1989,MINNESOTA,KITTSON,Yield,kg / ha,37559.9904
1989,MINNESOTA,MARSHALL,Area Harvested,Hectares,9793.4012
1989,MINNESOTA,MARSHALL,Production,Tonnes,328000
1989,MINNESOTA,MARSHALL,Yield,kg / ha,33606.3072
1989,MINNESOTA,NORMAN,Area Harvested,Hectares,11938.237
1989,MINNESOTA,NORMAN,Production,Tonnes,499500
1989,MINNESOTA,NORMAN,Yield,kg / ha,41760.7788
1989,MINNESOTA,POLK,Area Harvested,Hectares,39416.4164
1989,MINNESOTA,POLK,Production,Tonnes,1182000
1989,MINNESOTA,POLK,Yield,kg / ha,29899.7292
1989,MINNESOTA,REDWOOD,Area Harvested,Hectares,687.9662
1989,MINNESOTA,REDWOOD,Production,Tonnes,33700
1989,MINNESOTA,REDWOOD,Yield,kg / ha,48926.8296
1989,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,9995.7442
1989,MINNESOTA,CHIPPEWA,Production,Tonnes,470500
1989,MINNESOTA,CHIPPEWA,Yield,kg / ha,46949.988
1989,MINNESOTA,GRANT,Area Harvested,Hectares,2549.5218
1989,MINNESOTA,GRANT,Production,Tonnes,112000
1989,MINNESOTA,GRANT,Yield,kg / ha,43984.7256
1989,MINNESOTA,OTTER TAIL,Area Harvested,Hectares,566.5604
1989,MINNESOTA,OTTER TAIL,Production,Tonnes,22800
1989,MINNESOTA,OTTER TAIL,Yield,kg / ha,40278.1476
1989,MINNESOTA,SWIFT,Area Harvested,Hectares,2104.3672
1989,MINNESOTA,SWIFT,Production,Tonnes,95600
1989,MINNESOTA,SWIFT,Yield,kg / ha,45467.3568
1989,MINNESOTA,TRAVERSE,Area Harvested,Hectares,2711.3962
1989,MINNESOTA,TRAVERSE,Production,Tonnes,117600
1989,MINNESOTA,TRAVERSE,Yield,kg / ha,43490.5152
1989,MINNESOTA,WILKIN,Area Harvested,Hectares,11250.2708
1989,MINNESOTA,WILKIN,Production,Tonnes,478200
1989,MINNESOTA,WILKIN,Yield,kg / ha,42502.0944
1989,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,809.372
1989,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,39300
1989,MINNESOTA,YELLOW MEDICINE,Yield,kg / ha,48679.7244
1989,MONTANA,DAWSON,Area Harvested,Hectares,1375.9324
1989,MONTANA,DAWSON,Production,Tonnes,68000
1989,MONTANA,DAWSON,Yield,kg / ha,49421.04
1989,MONTANA,RICHLAND,Area Harvested,Hectares,6507.35088
1989,MONTANA,RICHLAND,Production,Tonnes,363500
1989,MONTANA,RICHLAND,Yield,kg / ha,55845.7752
1989,MONTANA,ROOSEVELT,Area Harvested,Hectares,311.60822
1989,MONTANA,ROOSEVELT,Production,Tonnes,15200
1989,MONTANA,ROOSEVELT,Yield,kg / ha,48679.7244
1989,MONTANA,BIG HORN,Area Harvested,Hectares,2836.84886
1989,MONTANA,BIG HORN,Production,Tonnes,146900
1989,MONTANA,BIG HORN,Yield,kg / ha,51892.092
1989,MONTANA,CARBON,Area Harvested,Hectares,2626.41214
1989,MONTANA,CARBON,Production,Tonnes,123700
1989,MONTANA,CARBON,Yield,kg / ha,47197.0932
1989,MONTANA,STILLWATER,Area Harvested,Hectares,307.56136
1989,MONTANA,STILLWATER,Production,Tonnes,14300
1989,MONTANA,STILLWATER,Yield,kg / ha,46455.7776
